country,dates,genres,score,title,url,votes
United States,1997..2007,"[""Action"", ""Adventure"", ""Drama""]",8.4,Stargate SG-1,https://imdb.com/title/tt0118480/,95145
United States,2007..2012,"[""Action"", ""Comedy"", ""Drama""]",8.2,Chuck,https://imdb.com/title/tt0934814/,140143
United States,1975..,"[""Comedy"", ""Music""]",8.0,Saturday Night Live,https://imdb.com/title/tt0072562/,49751
United States,2022..,"[""Drama"", ""Fantasy"", ""Horror""]",7.1,Interview with the Vampire,https://imdb.com/title/tt14921986/,14351
United States,2000..2006,"[""Comedy"", ""Family""]",8.1,Malcolm in the Middle,https://imdb.com/title/tt0212671/,133618
United States,2021..,"[""Comedy""]",6.2,American Auto,https://imdb.com/title/tt11717610/,2297
United States,2000..2015,"[""Crime"", ""Drama"", ""Mystery""]",7.7,CSI: Crime Scene Investigation,https://imdb.com/title/tt0247082/,84907
United States,2022..,"[""Drama"", ""Horror"", ""Mystery""]",7.6,From,https://imdb.com/title/tt9813792/,23612
United States,2017..,"[""Comedy"", ""Drama""]",8.7,The Marvelous Mrs. Maisel,https://imdb.com/title/tt5788792/,116253
United States,2019..,"[""Drama""]",7.4,The L Word: Generation Q,https://imdb.com/title/tt7661384/,7552
United States,2019..2022,"[""Action"", ""Drama"", ""Sci-Fi""]",7.6,See,https://imdb.com/title/tt7949218/,87077
United States,2006..2011,"[""Drama"", ""Sport""]",8.7,Friday Night Lights,https://imdb.com/title/tt0758745/,67816
United States,2021..,"[""Action"", ""Adventure"", ""Fantasy""]",8.2,Loki,https://imdb.com/title/tt9140554/,323841
United States,1993..1999,"[""Action"", ""Adventure"", ""Drama""]",8.1,Star Trek: Deep Space Nine,https://imdb.com/title/tt0106145/,64549
United States,2017..,"[""Crime"", ""Drama"", ""Mystery""]",6.6,Riverdale,https://imdb.com/title/tt5420376/,146251
United States,1990..1991,"[""Crime"", ""Drama"", ""Mystery""]",8.8,Twin Peaks,https://imdb.com/title/tt0098936/,200452
United States,1991..1999,"[""Comedy"", ""Family""]",7.2,Home Improvement,https://imdb.com/title/tt0101120/,45224
United States,2023..,"[""Game-Show"", ""Reality-TV"", ""Thriller""]",7.7,The Traitors,https://imdb.com/title/tt15557874/,926
United States,2014..2020,"[""Crime"", ""Drama"", ""Mystery""]",8.1,How to Get Away with Murder,https://imdb.com/title/tt3205802/,154289
United States,1955..1975,"[""Western""]",8.1,Gunsmoke,https://imdb.com/title/tt0047736/,7602
United States,2019..,"[""Animation"", ""Action"", ""Adventure""]",8.5,Harley Quinn,https://imdb.com/title/tt7658402/,31379
United States,2021..,"[""Action"", ""Crime"", ""Drama""]",6.1,Walker,https://imdb.com/title/tt11006642/,12650
United States,2014..2021,"[""Crime"", ""Drama""]",8.5,Bosch,https://imdb.com/title/tt3502248/,73505
United States,1972..1983,"[""Comedy"", ""Drama"", ""War""]",8.4,M*A*S*H,https://imdb.com/title/tt0068098/,58675
United States,2016..2020,"[""Comedy"", ""Drama"", ""Fantasy""]",8.2,The Good Place,https://imdb.com/title/tt4955642/,164794
United States,2001..2010,"[""Action"", ""Crime"", ""Drama""]",8.4,24,https://imdb.com/title/tt0285331/,188511
United States,2021..,"[""Action"", ""Adventure"", ""Sci-Fi""]",7.3,The Book of Boba Fett,https://imdb.com/title/tt13668894/,155483
United States,2021..,"[""Crime"", ""Drama"", ""Mystery""]",7.7,Law & Order: Organized Crime,https://imdb.com/title/tt12677870/,7843
United States,2010..2013,"[""Action"", ""Adventure"", ""Biography""]",8.5,Spartacus,https://imdb.com/title/tt1442449/,244705
United States,2012..2017,"[""Comedy"", ""Drama""]",7.4,Girls,https://imdb.com/title/tt1723816/,73494
United States,2015..2018,"[""Action"", ""Crime"", ""Drama""]",8.6,Daredevil,https://imdb.com/title/tt3322312/,445441
United States,2009..2023,"[""Comedy"", ""Drama""]",8.2,Party Down,https://imdb.com/title/tt1073507/,32372
United States,2002..2009,"[""Comedy"", ""Crime"", ""Drama""]",8.0,Monk,https://imdb.com/title/tt0312172/,76935
United States,2021..,"[""Crime"", ""Drama"", ""Mystery""]",7.5,CSI: Vegas,https://imdb.com/title/tt12887536/,7031
United States,2020..2022,"[""Documentary"", ""Drama"", ""History""]",7.9,Rise of Empires: Ottoman,https://imdb.com/title/tt9244578/,26801
United States,2019..2022,"[""Action"", ""Crime"", ""Horror""]",7.5,In the Dark,https://imdb.com/title/tt7772602/,13834
United States,2010..2017,"[""Drama"", ""Mystery"", ""Romance""]",7.4,Pretty Little Liars,https://imdb.com/title/tt1578873/,169657
United States,2021..,"[""Action"", ""Adventure"", ""Drama""]",7.6,Shadow and Bone,https://imdb.com/title/tt2403776/,88078
United States,2013..,"[""Comedy""]",8.0,The Goldbergs,https://imdb.com/title/tt2712740/,38200
United States,2021..,"[""Drama"", ""Sci-Fi""]",7.4,Foundation,https://imdb.com/title/tt0804484/,61752
United States,2020..,"[""Action"", ""Crime"", ""Drama""]",6.9,FBI: Most Wanted,https://imdb.com/title/tt9742936/,8751
United States,2017..2019,"[""Action"", ""Crime"", ""Drama""]",8.5,The Punisher,https://imdb.com/title/tt5675620/,240571
United States,2024..,"[""Action"", ""Adventure"", ""Family""]",0.0,Percy Jackson and the Olympians,https://imdb.com/title/tt12324366/,0
United States,1995..2001,"[""Action"", ""Adventure"", ""Sci-Fi""]",7.8,Star Trek: Voyager,https://imdb.com/title/tt0112178/,70680
United States,1998..2006,"[""Drama"", ""Fantasy"", ""Mystery""]",7.1,Charmed,https://imdb.com/title/tt0158552/,85524
United States,2011..2017,"[""Crime"", ""Drama"", ""Fantasy""]",7.9,Grimm,https://imdb.com/title/tt1830617/,122031
United States,2022..,"[""Action"", ""Adventure"", ""Comedy""]",5.2,She-Hulk: Attorney at Law,https://imdb.com/title/tt10857160/,170049
United States,2017..2019,"[""Crime"", ""Drama"", ""Mystery""]",8.5,Big Little Lies,https://imdb.com/title/tt3920596/,203583
United States,2021..,"[""Action"", ""Adventure"", ""Drama""]",7.1,The Wheel of Time,https://imdb.com/title/tt7462410/,107103
United States,2013..2018,"[""Drama""]",8.7,House of Cards,https://imdb.com/title/tt1856010/,508323
United States,2022..,"[""Action"", ""Adventure"", ""Crime""]",7.5,Shantaram,https://imdb.com/title/tt0429087/,10886
United States,2003..2007,"[""Comedy"", ""Drama"", ""Romance""]",7.5,The O.C.,https://imdb.com/title/tt0362359/,91097
United States,2009..2016,"[""Crime"", ""Drama"", ""Mystery""]",8.4,The Good Wife,https://imdb.com/title/tt1442462/,77334
United States,2022..,"[""Action"", ""Adventure"", ""Comedy""]",8.3,Peacemaker,https://imdb.com/title/tt13146488/,114462
United States,2004..2012,"[""Comedy"", ""Drama"", ""Mystery""]",7.6,Desperate Housewives,https://imdb.com/title/tt0410975/,130806
United States,2020..2022,"[""Action"", ""Drama"", ""Fantasy""]",7.0,Warrior Nun,https://imdb.com/title/tt9059350/,50655
United States,2016..2020,"[""Comedy"", ""Drama"", ""Western""]",7.5,The Ranch,https://imdb.com/title/tt4998212/,39880
United States,2018..2023,"[""Action"", ""Adventure"", ""Crime""]",6.1,Magnum P.I.,https://imdb.com/title/tt7942796/,14123
United States,2019..,"[""Drama"", ""Romance""]",7.4,Virgin River,https://imdb.com/title/tt9077530/,43100
United States,2019..,"[""Comedy"", ""Drama"", ""Mystery""]",7.8,Russian Doll,https://imdb.com/title/tt7520794/,97636
United States,2016..2022,"[""Crime"", ""Drama""]",8.2,Animal Kingdom,https://imdb.com/title/tt5574490/,39853
United States,2020..2022,"[""Drama"", ""Fantasy"", ""Horror""]",7.3,Locke & Key,https://imdb.com/title/tt3007572/,88792
United States,2004..2013,"[""Crime"", ""Drama"", ""Mystery""]",7.8,Agatha Christie's Marple,https://imdb.com/title/tt1734537/,9089
United States,2020..,"[""Action"", ""Crime"", ""Drama""]",8.1,Gangs of London,https://imdb.com/title/tt7661390/,34922
United States,2001..2005,"[""Comedy"", ""Drama""]",8.7,Six Feet Under,https://imdb.com/title/tt0248654/,136873
United States,2021..,"[""Drama"", ""Mystery"", ""Sci-Fi""]",5.7,La Brea,https://imdb.com/title/tt11640018/,12227
United States,1999..2023,"[""Animation"", ""Adventure"", ""Comedy""]",8.5,Futurama,https://imdb.com/title/tt0149460/,241208
United States,1996..2005,"[""Comedy""]",7.2,Everybody Loves Raymond,https://imdb.com/title/tt0115167/,72347
United States,2003..2010,"[""Crime"", ""Drama"", ""Mystery""]",7.6,Cold Case,https://imdb.com/title/tt0368479/,28546
United States,2023..,"[""Animation"", ""Action"", ""Adventure""]",6.9,Koala Man,https://imdb.com/title/tt14307470/,1229
United States,2019..,"[""Comedy"", ""Drama"", ""Fantasy""]",7.1,Miracle Workers,https://imdb.com/title/tt7529770/,15280
United States,2022..,"[""Crime"", ""Drama"", ""Thriller""]",8.0,Tokyo Vice,https://imdb.com/title/tt2887954/,30035
United States,2013..2020,"[""Action"", ""Adventure"", ""Drama""]",7.5,Agents of S.H.I.E.L.D.,https://imdb.com/title/tt2364582/,218705
United States,1977..1987,"[""Comedy"", ""Drama"", ""Romance""]",6.2,The Love Boat,https://imdb.com/title/tt0075529/,12164
United States,2004..2006,"[""Crime"", ""Drama"", ""History""]",8.6,Deadwood,https://imdb.com/title/tt0348914/,109185
United States,2013..2015,"[""Crime"", ""Drama"", ""Horror""]",8.5,Hannibal,https://imdb.com/title/tt2243973/,258003
United States,1959..1964,"[""Drama"", ""Fantasy"", ""Horror""]",9.1,The Twilight Zone,https://imdb.com/title/tt0052520/,85418
United States,2013..2018,"[""Crime"", ""Drama"", ""Mystery""]",8.4,The Americans,https://imdb.com/title/tt2149175/,101540
United States,2004..2019,"[""Crime"", ""Drama"", ""Mystery""]",8.4,Veronica Mars,https://imdb.com/title/tt0412253/,74517
United States,2004..2011,"[""Comedy"", ""Drama""]",8.5,Entourage,https://imdb.com/title/tt0387199/,170782
United States,2022..,"[""Drama"", ""Horror"", ""Mystery""]",6.5,The Midnight Club,https://imdb.com/title/tt13444912/,25406
United States,2013..2018,"[""Drama"", ""Fantasy"", ""Horror""]",8.3,The Originals,https://imdb.com/title/tt2632424/,138205
United States,2017..2022,"[""Crime"", ""Drama""]",8.3,The Good Fight,https://imdb.com/title/tt5853176/,29319
United States,2013..2021,"[""Comedy"", ""Drama"", ""Romance""]",7.3,Mom,https://imdb.com/title/tt2660806/,36282
United States,2010..2016,"[""Crime"", ""Drama"", ""Mystery""]",7.6,Rizzoli & Isles,https://imdb.com/title/tt1551632/,34910
United States,2012..2019,"[""Crime"", ""Drama"", ""Mystery""]",7.9,Elementary,https://imdb.com/title/tt2191671/,112761
United States,2005..2007,"[""Action"", ""Drama"", ""Romance""]",8.7,Rome,https://imdb.com/title/tt0384766/,173951
United States,2002..2003,"[""Adventure"", ""Drama"", ""Sci-Fi""]",9.0,Firefly,https://imdb.com/title/tt0303461/,268041
United States,2021..2023,"[""Adventure"", ""Drama"", ""Thriller""]",6.9,The Mosquito Coast,https://imdb.com/title/tt11041132/,13754
United States,2015..2019,"[""Drama"", ""Sci-Fi"", ""Thriller""]",7.9,The Man in the High Castle,https://imdb.com/title/tt1740299/,103042
United States,2022..2023,"[""Biography"", ""Drama"", ""History""]",7.6,George & Tammy,https://imdb.com/title/tt5545398/,2389
United States,1987..1997,"[""Comedy""]",8.1,Married... with Children,https://imdb.com/title/tt0092400/,105600
United States,1985..1992,"[""Comedy"", ""Drama""]",8.1,The Golden Girls,https://imdb.com/title/tt0088526/,42706
United States,1989..2001,"[""Action"", ""Adventure"", ""Crime""]",5.4,Baywatch,https://imdb.com/title/tt0096542/,28462
United States,2017..2023,"[""Crime"", ""Drama""]",8.2,Snowfall,https://imdb.com/title/tt6439752/,19197
United States,1974..1983,"[""Drama"", ""Family"", ""Romance""]",7.5,Little House on the Prairie,https://imdb.com/title/tt0071007/,24251
United States,2021..,"[""Horror"", ""Thriller""]",7.3,Chucky,https://imdb.com/title/tt8388390/,21960
United States,2021..,"[""Action"", ""Adventure"", ""Crime""]",6.4,FBI: International,https://imdb.com/title/tt14449470/,4548
United States,2009..,"[""Animation"", ""Action"", ""Comedy""]",8.6,Archer,https://imdb.com/title/tt1486217/,156961
United States,2019..,"[""Comedy"", ""Drama""]",8.1,The Righteous Gemstones,https://imdb.com/title/tt8634332/,33889
United States,1999..,"[""Animation"", ""Comedy"", ""Family""]",8.2,SpongeBob SquarePants,https://imdb.com/title/tt0206512/,101073
United States,2011..2017,"[""Comedy""]",6.6,2 Broke Girls,https://imdb.com/title/tt1845307/,99701
United States,2022..,"[""Action"", ""Crime"", ""Drama""]",6.9,Walker: Independence,https://imdb.com/title/tt16373746/,2093
United States,2014..2019,"[""Comedy""]",7.9,Jane the Virgin,https://imdb.com/title/tt3566726/,52244
United States,2014..2019,"[""Action"", ""Crime"", ""Drama""]",7.8,Gotham,https://imdb.com/title/tt3749900/,232373
United States,2022..,"[""Drama""]",7.3,So Help Me Todd,https://imdb.com/title/tt18573724/,2542
United States,2011..2021,"[""Comedy""]",7.5,Last Man Standing,https://imdb.com/title/tt1828327/,35102
United States,2020..2023,"[""Action"", ""Drama"", ""Sci-Fi""]",6.9,Snowpiercer,https://imdb.com/title/tt6156584/,56324
United States,2021..,"[""Action"", ""Adventure"", ""Drama""]",7.8,Superman & Lois,https://imdb.com/title/tt11192306/,33351
United States,2021..,"[""Comedy""]",5.3,Call Me Kat,https://imdb.com/title/tt10985096/,6802
United States,2009..2014,"[""Comedy"", ""Crime"", ""Drama""]",8.3,White Collar,https://imdb.com/title/tt1358522/,133389
United States,2012..2019,"[""Comedy""]",8.4,Veep,https://imdb.com/title/tt1759761/,57354
United States,2022..,"[""Drama"", ""Western""]",7.1,That Dirty Black Bag,https://imdb.com/title/tt7809420/,2993
United States,2021..,"[""Comedy""]",6.8,Home Economics,https://imdb.com/title/tt9214684/,4832
United States,2022..,"[""Drama""]",8.0,The Gilded Age,https://imdb.com/title/tt4406178/,25172
United States,2017..2020,"[""Drama"", ""Mystery"", ""Thriller""]",7.5,13 Reasons Why,https://imdb.com/title/tt1837492/,296652
United States,2020..2022,"[""Comedy"", ""Drama"", ""Mystery""]",7.1,The Flight Attendant,https://imdb.com/title/tt7569576/,57479
United States,2022..,"[""Crime"", ""Drama"", ""Mystery""]",7.7,The Lincoln Lawyer,https://imdb.com/title/tt13833978/,39467
United States,2018..,"[""Drama"", ""Sport""]",7.6,All American,https://imdb.com/title/tt7414406/,11949
United States,2018..,"[""Action"", ""Drama"", ""Romance""]",6.9,Station 19,https://imdb.com/title/tt7053188/,16142
United States,2018..2021,"[""Comedy"", ""Crime"", ""Drama""]",7.7,Good Girls,https://imdb.com/title/tt6474378/,53879
United States,2021..,"[""Comedy"", ""Drama""]",8.2,Hacks,https://imdb.com/title/tt11815682/,31735
United States,2018..2023,"[""Comedy"", ""Drama"", ""Romance""]",7.9,A Million Little Things,https://imdb.com/title/tt7608248/,14136
United States,2020..,"[""Crime"", ""Drama"", ""Fantasy""]",7.7,The Outsider,https://imdb.com/title/tt8550800/,85395
United States,2017..,"[""Animation"", ""Comedy"", ""Romance""]",7.9,Big Mouth,https://imdb.com/title/tt6524350/,81837
United States,2014..2019,"[""Comedy""]",8.5,Silicon Valley,https://imdb.com/title/tt2575988/,152682
United States,2020..,"[""Biography"", ""Comedy"", ""Drama""]",8.2,The Great,https://imdb.com/title/tt2235759/,43605
United States,2021..2022,"[""Animation"", ""Comedy"", ""Fantasy""]",7.7,Inside Job,https://imdb.com/title/tt10231312/,23027
United States,2018..2022,"[""Action"", ""Adventure"", ""Drama""]",8.1,Killing Eve,https://imdb.com/title/tt7016936/,120927
United States,2016..2019,"[""Action"", ""Drama"", ""Mystery""]",7.5,Designated Survivor,https://imdb.com/title/tt5296406/,93177
United States,2019..,"[""Crime"", ""Drama"", ""Horror""]",7.7,Evil,https://imdb.com/title/tt9055008/,27956
United States,2011..2014,"[""Crime"", ""Drama"", ""Mystery""]",8.3,The Killing,https://imdb.com/title/tt1637727/,114063
United States,2019..,"[""Drama"", ""Mystery"", ""Sci-Fi""]",6.4,War of the Worlds,https://imdb.com/title/tt9686194/,15245
United States,2007..2010,"[""Drama"", ""History"", ""Romance""]",8.1,The Tudors,https://imdb.com/title/tt0758790/,76262
United States,2022..,"[""Drama""]",6.7,Tell Me Lies,https://imdb.com/title/tt13018148/,4271
United States,2005..,"[""Animation"", ""Comedy""]",7.4,American Dad!,https://imdb.com/title/tt0397306/,129749
United States,2023..,"[""Reality-TV""]",1.7,The Real Friends of WeHo,https://imdb.com/title/tt25642494/,1767
United States,2021..,"[""Comedy"", ""Crime""]",8.1,Reservation Dogs,https://imdb.com/title/tt13623580/,16938
United States,2021..,"[""Comedy"", ""Drama"", ""Romance""]",5.4,Sex/Life,https://imdb.com/title/tt10839422/,22143
United States,1997..2003,"[""Crime"", ""Drama"", ""Thriller""]",8.7,Oz,https://imdb.com/title/tt0118421/,100787
United States,2022..,"[""Animation"", ""Action"", ""Adventure""]",8.3,Cyberpunk: Edgerunners,https://imdb.com/title/tt12590266/,51434
United States,2022..,"[""Adventure"", ""Biography"", ""Drama""]",7.2,Billy the Kid,https://imdb.com/title/tt14586544/,4472
United States,2014..2017,"[""Action"", ""Adventure"", ""Drama""]",8.2,Black Sails,https://imdb.com/title/tt2375692/,106485
United States,2021..,"[""Comedy"", ""Drama"", ""Mystery""]",8.1,Resident Alien,https://imdb.com/title/tt8690918/,41637
United States,2018..2020,"[""Action"", ""Drama"", ""Sci-Fi""]",7.9,Altered Carbon,https://imdb.com/title/tt2261227/,173514
United States,1999..2000,"[""Comedy"", ""Drama""]",8.8,Freaks and Geeks,https://imdb.com/title/tt0193676/,144710
United States,2019..2021,"[""Action"", ""Drama"", ""Horror""]",6.6,Black Summer,https://imdb.com/title/tt8923854/,31170
United States,2018..,"[""Comedy""]",5.7,The Conners,https://imdb.com/title/tt8595140/,10926
United States,2018..2021,"[""Crime"", ""Drama""]",8.4,Narcos: Mexico,https://imdb.com/title/tt8714904/,85710
United States,1993..2005,"[""Crime"", ""Drama"", ""Mystery""]",7.7,NYPD Blue,https://imdb.com/title/tt0106079/,14579
United States,2020..2023,"[""Comedy"", ""Drama""]",7.9,Never Have I Ever,https://imdb.com/title/tt10062292/,61033
United States,2009..,"[""Game-Show"", ""Reality-TV""]",8.5,RuPaul's Drag Race,https://imdb.com/title/tt1353056/,20992
United States,2004..2009,"[""Action"", ""Adventure"", ""Drama""]",8.7,Battlestar Galactica,https://imdb.com/title/tt0407362/,167569
United States,2004..2009,"[""Drama"", ""Romance""]",7.7,The L Word,https://imdb.com/title/tt0330251/,27360
United States,2022..,"[""Drama"", ""Romance""]",7.4,The Summer I Turned Pretty,https://imdb.com/title/tt14016500/,20999
United States,2015..2021,"[""Action"", ""Adventure"", ""Drama""]",6.2,Supergirl,https://imdb.com/title/tt4016454/,125229
United States,2018..,"[""Crime"", ""Drama"", ""Thriller""]",7.6,Mayans M.C.,https://imdb.com/title/tt5715524/,19666
United States,2022..,"[""Drama""]",7.5,Alaska Daily,https://imdb.com/title/tt15421858/,3775
United States,2012..2018,"[""Drama"", ""Thriller""]",7.7,Scandal,https://imdb.com/title/tt1837576/,74964
United States,2023..,"[""Reality-TV""]",6.4,Special Forces: World's Toughest Test,https://imdb.com/title/tt22003362/,307
United States,2013..2020,"[""Crime"", ""Drama""]",8.3,Ray Donovan,https://imdb.com/title/tt2249007/,88358
United States,2012..2017,"[""Action"", ""Crime"", ""Drama""]",8.3,Longmire,https://imdb.com/title/tt1836037/,36594
United States,2021..,"[""Comedy""]",7.9,Young Rock,https://imdb.com/title/tt11639952/,17851
